id,xmin,ymin,xmax,ymax
7887,332,283,500,363
7888,187,169,343,237
7889,0,0,500,57
7891,0,0,500,60
7893,156,136,274,263
7894,0,0,500,76
7895,236,0,462,49
7897,0,0,475,62
7901,104,277,435,375
7903,35,0,457,46
7904,111,51,287,119
7906,187,132,321,214
7907,203,86,375,154
7908,0,266,421,321
7909,0,257,500,309
7913,178,127,345,190
7915,154,46,308,115
7917,0,0,500,86
7918,323,0,500,65
7919,118,223,247,325
7920,0,0,430,65
7922,0,0,500,59
7923,127,180,236,297
7924,167,129,345,210
7925,168,200,287,334
7926,0,0,386,89
7927,174,180,332,246
7928,147,112,314,233
7931,308,69,459,183
7932,174,62,500,153
7933,20,71,169,145
7942,156,113,364,205
7943,176,125,417,208
7944,0,0,500,73
7947,125,107,330,172
7949,73,82,215,223
7950,162,100,323,199
7951,84,94,301,180
7952,0,0,500,91
7953,272,69,406,185
7955,261,86,500,175
7956,234,0,333,104
7963,189,76,316,164
7965,0,0,136,93
7967,61,0,246,165
7970,0,116,267,206
7971,254,110,386,211
7973,189,156,332,231
7974,156,118,341,186
7975,171,199,383,260
7978,104,0,341,142
7980,129,62,265,146
7981,149,92,399,180
7984,136,328,240,433
7985,0,0,184,171
7986,167,116,343,256
7987,314,0,500,65
7989,136,207,269,366
7990,189,265,386,322
7991,0,0,500,82
7994,78,70,354,176
7996,191,176,354,242
7998,299,145,439,232
7999,104,60,287,153
8003,127,123,404,208
8005,189,158,408,267
8009,92,216,179,368
8011,236,68,359,182
8013,71,0,470,69
8015,194,82,412,169
8017,100,69,269,156
8021,86,357,276,441
8022,95,0,226,109
8025,265,50,401,166
8027,162,73,325,215
8028,0,118,85,254
8029,145,196,280,292
8030,189,62,323,156
8032,279,67,441,166
8033,93,0,232,96
8036,267,47,377,154
8037,0,302,225,358
8039,120,133,261,220
8040,283,0,468,68
8045,174,157,350,244
8049,111,39,258,117
8050,0,0,133,80
8051,92,111,198,227
8054,256,39,419,124
8056,111,113,258,206
8058,0,0,500,54
8059,149,116,421,197
8061,0,50,437,289
8063,0,0,498,93
8068,0,0,500,71
8069,270,87,401,174
8071,147,56,357,152
8072,87,73,232,149
8073,105,60,222,176
8077,115,419,244,500
8079,316,0,500,69
8080,169,237,379,289
8081,165,96,305,185
8082,93,182,232,291
8084,218,56,383,128
8086,98,203,361,270
8087,0,0,375,107
8088,229,77,444,148
8091,93,64,239,185
8093,0,0,176,95
8095,196,69,399,172
8097,64,0,500,83
8098,0,0,500,194
8100,0,0,333,104
8105,138,47,254,164
8106,158,169,330,298
8108,91,107,263,234
8109,174,256,279,359
8111,176,110,296,200
8118,0,110,73,318
8119,230,140,346,348
8122,187,73,305,161
8124,151,0,339,74
8126,151,79,319,200
8128,187,116,292,236
8130,187,74,308,159
8134,101,122,284,276
8135,108,80,217,200
8136,216,137,500,229
8137,323,112,439,235
8139,241,47,361,162
8140,323,0,500,146
8143,162,234,251,352
8148,147,73,279,208
8149,0,261,102,375
8150,115,0,235,191
8152,200,49,352,189
8154,171,57,350,131
8155,147,158,283,256
8156,183,116,341,207
8157,283,74,426,197
8159,294,0,500,133
8162,78,0,241,189
8164,101,0,205,116
8165,232,38,381,107
8166,99,53,211,171
8168,142,149,243,276
8171,203,58,316,165
8173,191,90,339,183
8174,256,122,368,230
8175,194,62,342,160
8176,125,112,241,235
8182,88,133,222,220
8184,135,0,327,176
8185,144,140,237,256
8186,118,100,250,194
8188,118,0,323,156
8189,187,90,319,175
8190,90,131,234,272
8195,258,41,381,124
8196,229,62,351,200
8197,158,109,261,227
8199,229,122,354,234
8200,129,82,274,202
8204,185,48,334,157
8207,205,84,357,153
8210,150,122,240,247
8213,187,92,305,190
8215,205,86,354,154
8216,216,124,372,256
8220,191,91,303,187
8222,285,98,399,201
8223,107,117,325,224
8224,227,50,368,162
8225,125,133,272,204
8227,0,0,500,59
8228,0,0,500,52
8232,46,0,464,53
8234,152,154,289,296
8235,133,194,285,308
8238,120,0,247,85
8242,190,283,289,412
8243,258,94,415,164
8244,337,223,462,305
8246,158,130,381,240
8248,196,165,332,332
8249,131,167,354,269
8252,121,236,236,500
8253,171,228,386,288
8254,207,211,401,299
8257,247,78,383,170
8260,263,72,381,159
8261,142,133,325,215
8262,212,176,377,240
8266,194,139,334,212
8268,93,47,334,201
8270,191,225,341,293
8272,74,0,490,84
8273,93,145,227,234
8275,176,181,303,266
8277,0,108,272,219
8278,0,0,500,130
8282,154,246,433,370
8283,0,0,500,55
8284,0,0,500,70
8285,214,112,323,213
8293,113,163,308,234
8296,243,90,375,172
8298,187,196,332,305
8300,60,0,459,58
8304,171,95,303,175
8307,193,56,356,164
8308,118,190,238,278
8310,203,147,370,258
8311,0,0,500,91
8313,113,140,234,234
8314,133,76,316,169
8315,310,125,441,205
8316,0,0,500,62
8317,191,93,332,190
8318,126,216,282,312
8319,256,118,386,200
8320,214,220,323,363
8325,115,270,236,368
8326,314,0,500,61
8327,111,231,357,287
8328,323,34,500,104
8330,254,142,406,312
8331,281,210,437,288
8332,0,0,340,87
8333,187,93,334,185
8334,0,0,500,171
8338,334,24,500,90
8342,5,0,420,48
8345,292,134,448,248
8346,113,69,328,145
8347,28,0,304,71
8348,176,122,285,257
8349,0,0,500,43
8351,75,55,325,197
8352,250,197,446,301
8353,141,125,234,258
8356,263,0,462,53
8357,0,0,500,67
8359,171,177,290,316
8360,234,115,359,203
8362,142,78,500,182
8364,120,178,229,271
8365,66,0,500,59
8367,254,251,372,337
8372,250,48,390,135
8375,236,37,383,119
8380,234,176,379,303
8382,166,109,284,229
8383,337,170,437,301
8386,176,153,366,245
8387,120,171,294,266
8388,73,167,276,343
8389,281,0,500,82
8393,0,35,430,137
8395,127,101,417,242
8396,261,217,408,301
8397,87,91,254,156
8399,303,0,500,56
8404,261,38,390,119
8412,136,160,270,248
8414,176,203,345,319
8417,158,0,350,48
8418,0,0,500,66
8420,178,59,316,158
8421,0,0,500,59
8423,261,126,386,251
8424,111,123,375,177
8425,270,141,397,233
8426,109,194,303,264
8428,71,142,417,240
8432,178,114,343,182
8433,218,117,390,215
8434,196,63,343,172
8438,0,0,500,59
8439,71,153,263,239
8440,214,71,303,308
8442,244,0,399,84
8443,55,171,160,363
8444,162,225,332,288
8446,151,183,366,243
8447,80,77,417,314
8448,69,187,417,289
8451,145,76,381,147
8454,118,72,227,166
8455,4,150,270,306
8457,194,87,350,167
8461,341,125,437,242
8463,142,145,234,276
8464,49,0,462,58
8465,0,0,500,64
8467,183,188,332,258
8468,0,0,174,68
8469,207,113,354,225
8474,0,0,500,70
8475,160,109,363,221
8476,0,0,191,71
8477,183,68,323,133
8478,252,0,462,47
8481,140,0,292,60
8485,104,87,350,175
8487,112,261,222,363
8488,176,62,334,157
8489,64,68,408,276
8490,211,66,331,145
8492,0,0,500,68
8493,223,129,325,269
8495,64,90,321,181
8497,372,275,500,357
8501,220,92,370,188
8503,314,0,500,69
8504,225,118,370,187
8505,140,228,303,290
8506,0,0,216,124
8507,162,197,319,276
8508,82,0,500,58
8509,198,141,357,210
8511,45,0,399,84
8519,89,143,301,235
8524,180,280,348,341
8525,191,83,319,162
8528,0,0,500,73
8529,0,65,357,198
8530,95,167,281,242
8531,339,140,441,238
8535,82,0,500,56
8537,290,82,428,168
8538,64,89,303,148
8539,142,214,319,289
8541,203,220,361,285
8542,171,92,357,157
8546,323,0,500,57
8547,131,227,287,368
8552,119,75,326,227
8554,187,123,430,214
8555,111,79,236,180
8558,169,139,312,222
8560,129,135,352,219
8561,145,147,339,230
8563,0,82,292,258
8565,238,68,401,153
8571,115,205,267,500
8573,142,186,299,254
8575,109,69,359,141
8577,4,0,464,63
8578,176,78,357,176
8580,136,122,247,227
8581,198,95,359,194
8582,151,88,319,159
8586,189,155,377,239
8590,142,116,243,220
8591,287,130,426,233
8593,243,68,415,185
8594,229,130,350,225
8595,120,84,245,168
8596,91,129,368,205
8600,120,47,247,140
8601,158,62,301,184
8604,274,234,500,283
8608,0,104,127,217
8610,109,75,252,151
8611,189,75,323,157
8613,0,74,140,249
8617,156,0,308,67
8618,218,147,345,233
8619,0,0,417,60
8620,120,105,243,179
8622,245,102,383,198
8623,95,58,290,187
8624,212,75,330,162
8627,234,221,390,302
8628,158,60,310,170
8629,312,138,435,224
8630,180,107,308,215
8631,158,54,332,189
8633,104,45,241,185
8634,180,111,337,166
8639,169,206,294,294
8640,189,127,310,212
8644,258,31,386,123
8645,104,0,241,80
8649,165,158,316,248
8651,140,133,227,283
8652,236,95,412,178
8654,134,95,217,213
8655,200,148,314,250
8658,151,67,354,151
8659,131,231,321,292
8660,198,149,339,239
8664,180,163,323,253
8665,147,82,240,225
8667,174,83,305,152
8669,220,76,388,164
8672,0,62,69,197
8675,189,85,310,188
8678,183,124,316,230
8680,0,168,81,213
8682,206,135,333,221
8684,204,76,302,152
8686,263,142,375,274
8690,160,111,283,214
8691,0,201,222,278
8692,330,92,500,161
8693,100,233,307,282
8694,171,86,314,153
8695,165,230,314,332
8696,113,142,247,221
8697,154,223,308,290
8699,183,89,328,157
8705,185,212,323,316
8706,136,128,279,200
8709,255,147,367,267
8712,243,41,426,110
8713,171,199,305,287
8715,174,62,334,137
8719,167,113,267,245
8720,0,262,142,357
8722,267,148,410,237
8723,267,95,410,188
8726,187,165,359,255
8727,141,60,288,332
8729,0,122,82,241
8735,129,193,294,263
8737,183,83,359,153
8739,198,59,352,147
8740,209,84,359,157
8741,243,79,392,166
8742,136,0,276,92
8743,87,69,238,176
8747,212,168,386,238
8748,271,0,400,89
8749,96,229,205,343
8752,212,39,350,130
8753,198,59,350,132
8757,183,46,399,163
8758,194,115,314,203
8760,145,50,330,118
8762,169,74,314,147
8763,169,67,399,179
8768,49,0,470,69
8771,146,74,264,140
8775,159,60,302,190
8776,182,142,314,241
8777,189,63,330,138
8778,196,71,359,139
8779,189,144,345,234
8780,368,237,500,318
8783,189,96,341,205
8784,200,162,357,242
8785,0,0,81,127
8788,136,233,325,291
8789,97,84,201,301
8791,174,258,299,377
8793,236,38,372,125
8795,145,192,294,271
8796,147,92,341,149
8797,0,0,500,73
8802,136,73,390,172
8803,171,157,301,252
8807,140,71,328,138
8808,244,350,375,435
8809,234,69,433,160
8811,191,143,301,268
8812,176,167,288,292
8817,53,0,473,41
8818,130,138,282,234
8821,236,43,397,107
8822,232,47,372,120
8825,223,68,350,150
8826,167,0,285,121
8827,87,0,175,132
8834,158,0,218,74
8840,187,74,323,165
8841,240,51,394,133
8844,122,114,283,209
8846,191,130,348,234
8849,162,86,417,239
8850,0,0,103,100
8854,258,59,366,159
8856,147,73,296,169
8857,153,39,267,89
8858,174,120,301,228
8859,196,49,332,133
8862,176,46,317,116
8864,102,156,245,274
8865,136,59,263,162
8867,176,109,332,182
8872,178,125,299,222
8873,200,172,334,251
8874,147,113,247,279
8876,111,151,220,263
8879,294,74,433,153
8880,139,417,261,500
8882,93,230,500,288
8883,220,42,366,151
8887,156,80,299,156
8888,149,50,348,108
8890,171,49,330,114
8891,120,20,274,90
8892,171,73,299,172
8895,190,212,301,325
8897,194,77,319,160
8898,58,100,171,213
8899,200,50,321,142
8900,229,146,375,228
8904,82,41,243,110
8905,0,246,419,352
8906,0,48,147,135
8909,225,57,352,174
8910,191,168,321,256
8919,236,69,381,147
8920,93,140,232,252
8921,154,148,314,237
8922,168,75,289,187
8923,127,65,245,167
8926,165,64,294,144
8930,214,22,392,98
8931,171,0,316,117
8932,370,39,500,338
8934,89,251,225,333
8936,82,113,275,225
8937,169,77,328,143
8939,162,75,314,144
8940,149,124,294,197
8942,187,90,334,167
8945,73,58,216,149
8946,212,69,361,174
8950,72,51,143,90
8952,140,93,261,225
8956,144,159,253,231
8959,196,84,334,162
8960,0,258,106,404
8965,96,39,188,156
8967,207,163,359,257
8968,142,133,341,273
8969,0,255,104,376
8971,80,77,160,140
8973,57,149,226,332
8976,140,182,334,251
8978,180,172,332,260
8979,153,227,281,337
8980,194,84,339,165
8981,200,65,330,169
8984,82,38,229,119
8986,229,109,363,195
8988,0,183,158,295
8990,129,124,265,208
8992,243,71,366,156
8993,169,117,303,194
8994,16,337,110,446
8995,212,127,333,276
8996,339,82,446,189
8998,167,150,354,233
8999,58,67,154,175
9001,207,153,363,229
9003,225,121,370,201
9004,60,98,158,219
9007,205,117,408,228
9008,183,175,363,230
9009,194,135,350,240
9010,183,178,366,245
9011,185,67,301,199
9013,133,133,312,241
9015,210,404,335,500
9016,191,44,370,109
9025,247,77,441,165
9026,167,156,325,234
9033,0,217,118,303
9034,183,82,319,181
9038,167,155,361,254
9044,178,150,337,230
9045,138,119,341,204
9046,187,0,305,127
9047,138,148,252,284
9048,149,126,283,231
9049,223,70,377,149
9050,0,191,102,290
9052,0,238,98,374
9053,156,125,290,221
9054,156,81,303,151
9056,169,34,310,103
9057,395,92,500,191
9061,0,64,470,200
9064,252,35,386,112
9066,129,90,267,184
9069,140,49,341,141
9071,145,121,265,211
9072,0,127,78,272
9073,234,78,368,167
9075,191,159,379,223
9077,116,93,321,181
9079,29,53,135,147
9081,165,125,314,227
9082,190,187,291,305
9084,200,58,323,167
9085,42,286,196,376
9088,131,127,250,238
9095,89,242,310,333
9096,178,86,359,159
9097,0,247,136,331
9098,174,75,312,150
9099,180,143,341,217
9102,187,183,334,282
9103,52,40,146,121
9108,207,81,341,162
9109,82,64,178,194
9110,138,48,294,119
9111,147,84,305,150
9113,131,119,256,196
9114,149,0,424,286
9121,138,0,281,111
9124,368,285,500,414
9127,0,60,98,173
9128,0,290,129,394
9130,296,63,433,190
9131,209,60,352,165
9132,138,135,250,309
9133,205,187,309,305
9135,122,87,250,187
9136,153,80,244,218
9137,151,93,250,220
9139,173,44,267,167
9140,141,127,274,193
9141,232,105,388,161
9147,37,265,160,376
9148,189,51,325,150
9149,71,0,219,136
9151,133,81,270,157
9152,0,0,500,78
9153,78,103,245,196
9155,189,37,303,126
9159,169,57,301,144
9165,125,180,217,294
9168,232,80,368,162
9169,250,112,383,193
9170,105,359,232,441
9171,196,132,316,223
9172,212,44,359,119
9173,84,289,299,351
9174,263,194,383,300
9175,178,65,312,142
9176,156,97,299,176
9177,0,227,500,289
9179,267,0,421,82
9180,162,43,308,133
9181,28,0,143,137
9182,293,0,450,87
9183,263,161,401,263
9186,84,241,243,312
9187,194,93,401,242
9188,158,113,328,199
9194,107,27,192,81
9195,0,301,371,344
9196,172,72,258,136
9198,261,26,410,105
9201,97,0,244,131
9205,204,67,350,146
9208,138,41,292,115
9213,274,46,412,162
9215,198,87,348,163
9216,220,83,428,181
9217,191,97,337,185
9219,203,30,357,96
9222,37,127,162,223
9229,69,105,174,213
9230,237,165,330,299
9231,0,0,477,52
9233,167,90,339,150
9238,0,255,113,372
9239,167,157,305,236
9240,241,191,370,287
9243,0,219,357,355
9245,189,158,310,264
9246,171,144,330,209
9248,0,231,209,280
9249,22,328,444,375
9250,180,180,314,273
9252,133,140,238,238
9254,84,117,255,222
9257,178,104,301,209
9258,141,46,267,105
9259,140,36,200,92
9260,205,104,332,166
9262,155,125,271,202
9264,104,92,192,143
9266,191,23,319,103
9267,59,131,198,201
9268,198,113,314,214
9270,133,91,294,185
9272,256,134,388,237
9276,183,46,348,100
9278,138,155,330,257
9279,124,166,258,250
9280,167,133,319,228
9282,185,75,274,144
9285,203,154,348,238
9289,109,160,250,240
9294,216,159,390,242
9296,223,127,397,194
9297,176,222,357,318
9298,64,264,500,377
9301,116,163,337,235
9303,180,176,341,260
9306,139,196,241,321
9309,258,72,377,148
9310,312,111,400,245
9312,209,131,339,243
9316,218,178,352,276
9319,87,163,232,239
9320,189,175,330,271
9321,133,157,339,234
9323,214,138,359,211
9325,198,97,359,169
9327,174,133,368,209
9329,174,192,325,271
9330,194,142,332,227
9333,158,125,305,217
9334,111,207,210,321
9338,223,166,368,253
9339,0,251,138,333
9341,0,0,236,115
9343,51,233,345,309
9344,252,123,375,206
9346,218,175,361,284
9347,264,120,370,232
9348,162,92,357,154
9349,51,158,175,296
9352,216,121,386,210
9353,37,84,160,167
9355,174,43,343,107
9356,185,108,337,187
9362,120,185,310,240
9363,187,198,345,271
9366,124,88,275,154
9368,142,53,303,123
9370,178,173,319,246
9375,252,55,419,138
9377,203,132,375,230
9378,24,227,169,301
9379,227,41,348,138
9380,0,44,113,225
9383,285,67,433,193
9384,287,51,428,148
9385,174,100,330,177
9389,0,0,500,73
9390,102,134,337,221
9392,192,129,309,229
9395,145,110,321,160
9396,85,209,220,299
9397,162,116,316,209
9398,110,209,230,287
9399,169,99,321,180
9401,116,56,324,121
9403,227,94,361,169
9407,229,74,401,154
9410,176,95,339,162
9412,185,96,341,197
9413,183,86,314,163
9416,151,104,299,196
9418,187,102,305,238
9419,133,33,243,137
9420,203,121,341,199
9422,143,136,259,236
9426,108,69,205,180
9428,160,138,357,274
9431,243,111,361,240
9433,22,85,214,153
9435,223,105,359,201
9436,107,125,245,217
9439,154,57,337,181
9440,87,63,263,197
9443,0,0,400,113
9448,165,75,345,223
9449,90,214,259,350
9451,151,223,238,357
9452,136,67,345,205
9453,138,95,241,219
9455,234,137,363,231
9456,75,53,279,142
9457,267,48,412,144
9459,133,64,252,170
9462,147,49,345,130
9463,127,115,232,224
9466,142,92,296,173
9467,58,84,176,172
9470,185,92,290,214
9471,189,83,339,153
9472,101,125,234,229
9473,165,23,323,102
9475,138,20,332,96
9476,113,164,220,301
9479,223,148,361,250
9482,160,36,308,124
9486,0,39,238,133
9487,287,165,475,219
9489,214,142,372,241
9490,0,56,424,342
9492,107,65,296,147
9493,178,381,302,500
9494,171,171,368,246
9495,128,39,250,131
9498,167,146,310,242
9500,225,105,354,202
9504,194,0,348,122
9505,98,0,310,174
9507,299,133,426,220
9509,104,94,267,157
9510,174,174,334,266
9514,97,58,180,209
9518,191,84,332,160
9520,131,0,261,87
9523,254,283,455,333
9524,189,29,319,140
9527,140,151,296,228
9528,178,148,310,232
9529,93,0,252,95
9533,247,159,428,270
9534,136,92,319,193
9535,82,126,227,198
9537,191,42,368,126
9539,196,145,439,243
9541,187,123,328,207
9542,187,99,337,180
9547,0,93,122,439
9548,171,165,312,243
9549,263,159,392,271
9550,185,187,332,271
9552,263,112,368,211
9554,114,129,224,225
9555,272,106,430,187
9556,167,97,321,246
9558,189,179,357,261
9560,116,147,252,240
9561,156,108,332,215
9564,118,133,217,241
9566,157,102,260,176
9567,212,51,421,159
9569,140,130,292,199
9571,47,64,151,178
9573,0,95,281,162
9577,143,91,234,181
9580,111,159,348,266
9584,145,79,294,165
9586,171,71,299,183
9587,171,147,312,233
9588,136,104,238,231
9591,165,160,303,245
9593,75,26,168,67
9595,330,138,459,221
9597,139,95,239,146
9598,8,16,66,58
9599,154,97,325,183
9600,127,168,370,246
9602,183,154,337,231
9604,102,69,213,174
9606,189,85,383,154
9610,191,43,348,110
9611,178,125,308,208
9613,87,14,135,45
9614,129,205,281,282
9615,395,223,500,342
9618,73,88,119,135
9619,29,57,114,113
9623,133,150,308,261
9628,156,68,290,160
9631,171,58,339,133
9633,122,207,236,307
9634,109,178,254,249
9636,114,151,273,223
9637,209,124,341,246
9640,158,85,296,180
9641,97,95,190,141
9643,348,0,500,64
9645,0,114,156,217
9648,0,383,415,500
9649,52,131,182,200
9652,145,75,354,176
9654,131,71,245,162
9655,334,133,439,287
9658,234,125,368,247
9659,169,135,305,219
9661,162,173,316,252
9662,198,115,337,190
9663,113,58,241,139
9667,258,0,500,69
9668,0,283,120,400
9669,0,180,174,375
9673,0,218,272,357
9676,261,148,366,274
9678,0,276,196,345
9683,0,343,115,439
9684,325,82,455,172
9686,120,71,250,153
9687,191,87,350,162
9688,185,67,334,172
9689,178,173,388,242
9690,135,91,266,181
9692,149,41,292,117
9696,98,38,245,111
9697,212,332,309,500
9698,95,103,252,202
9699,147,65,285,184
9702,232,49,351,167
9705,203,118,339,212
9706,129,261,248,361
9708,194,124,316,206
9711,0,341,132,444
9714,207,75,332,205
9716,39,0,110,78
9717,203,55,337,171
9718,361,86,500,171
9720,250,79,363,194
9722,97,86,210,188
9727,95,116,236,202
9728,207,77,337,182
9730,198,36,305,143
9732,149,0,323,171
9733,183,87,350,164
9737,66,82,343,181
9738,73,60,178,143
9739,253,0,400,53
9742,341,70,433,213
9743,148,52,222,115
9744,123,48,275,145
9752,141,129,238,287
9754,187,58,294,174
9755,91,105,238,245
9756,138,119,272,205
9758,187,55,301,144
9759,84,51,151,116
9761,87,156,195,274
9763,154,68,350,185
9766,0,316,154,398
9767,223,54,404,138
9768,171,41,305,123
9771,162,0,303,200
9772,156,58,294,135
9773,272,103,408,226
9775,241,44,424,98
9776,140,71,296,169
9777,122,71,247,160
9778,147,84,339,156
9782,200,150,352,229
9785,84,107,203,272
9787,147,111,274,206
9789,229,89,361,173
9790,140,198,246,316
9791,261,90,401,179
9795,136,111,390,214
9796,24,56,77,111
9798,165,101,352,194
9800,308,82,500,228
9802,305,85,439,187
9803,93,45,296,123
9805,263,172,375,267
9807,151,61,287,180
9809,187,96,303,193
9813,247,111,381,190
9816,145,62,321,155
9817,75,71,279,201
9818,216,49,330,167
9819,147,52,343,179
9820,0,32,145,146
9821,165,171,270,299
9823,292,146,500,262
9830,147,138,234,270
9832,116,65,229,157
9835,159,212,261,345
9836,112,75,247,185
9837,0,202,500,333
9838,185,106,296,201
9842,125,45,247,140
9843,149,80,296,152
9845,256,70,375,162
9847,69,80,200,170
9848,0,0,209,132
9849,89,131,243,219
9851,0,44,149,142
9854,0,85,125,162
9856,397,252,500,358
9860,102,110,267,185
9863,93,225,234,298
9865,198,105,348,191
9866,174,129,261,162
9868,71,47,216,137
9870,256,0,450,73
9872,102,90,227,182
9873,258,74,433,196
9876,55,33,223,141
9877,87,44,227,142
9879,149,84,292,158
9883,109,121,241,236
9885,104,205,243,333
9887,277,191,396,274
9889,152,232,302,350
9891,125,147,339,224
9892,250,56,381,142
9894,113,191,265,276
9897,127,157,281,234
9900,55,146,247,235
9903,127,175,270,249
9904,187,194,332,297
9905,171,75,337,138
9907,127,139,267,214
9908,133,131,265,261
9911,220,148,354,244
9913,200,146,337,225
9914,149,136,296,217
9915,189,170,321,248
9917,232,143,386,224
9918,234,94,424,185
9919,194,47,357,119
9920,200,133,368,254
9921,421,66,500,166
9922,194,170,343,257
9925,325,76,453,175
9927,205,175,345,271
9931,207,154,359,231
9932,145,43,305,105
9934,178,179,359,284
9942,256,53,437,130
9943,109,74,279,139
9945,180,182,308,267
9949,162,135,316,230
9952,158,181,294,267
9957,26,227,165,303
9958,138,56,270,148
9959,118,33,261,121
9961,223,53,377,139
9971,140,55,244,156
9972,112,136,236,261
9976,131,43,296,120
9978,133,73,408,166
9980,238,58,361,179
9981,265,104,379,178
9982,93,92,250,166
9983,0,75,337,351
9984,64,0,129,58
9985,205,113,339,207
9986,263,89,388,175
9987,220,0,419,148
9989,137,82,271,159
9990,80,0,219,80
9991,137,70,234,142
9992,131,234,314,296
9993,229,82,363,161
9996,187,126,330,197
9997,263,0,419,72
9998,250,92,375,226
9999,229,39,359,116
10000,123,70,242,133
10006,0,0,497,89
10007,165,113,257,223
10010,220,140,390,208
10011,0,0,108,116
10017,129,140,258,241
10021,377,0,500,105
10022,180,142,341,216
10024,0,260,147,335
10028,0,0,109,185
10029,167,82,330,141
10030,151,112,292,193
10031,254,35,410,104
10032,225,156,361,245
10033,29,347,263,403
10035,183,133,357,211
10037,178,125,301,215
10039,145,72,410,161
10041,0,180,176,231
10042,149,26,310,87
10044,241,74,383,157
10047,180,113,270,247
10048,160,106,330,189
10052,229,43,366,123
10054,0,0,151,98
10055,180,82,328,162
10056,183,71,303,156
10057,187,135,321,224
10058,107,139,254,217
10059,117,189,237,296
10062,98,86,299,170
10064,334,226,500,292
10065,183,53,357,124
10068,0,223,120,307
10069,176,66,319,132
10070,236,103,366,223
10077,220,71,359,151
10079,189,132,319,222
10080,135,178,223,301
10081,183,60,305,151
10082,178,0,310,78
10084,0,0,265,203
10088,151,106,343,188
10089,113,87,241,172
10090,136,50,241,153
10091,205,62,359,142
10092,136,53,316,147
10093,150,22,282,138
10094,232,0,357,89
10095,171,187,297,296
10096,185,199,328,290
10098,187,47,328,124
10100,158,171,294,278
10105,323,22,448,103
10109,236,79,424,175
10110,212,68,361,142
10112,220,60,366,151
10115,180,127,303,212
10116,218,89,357,168
10118,203,114,328,197
10121,168,32,305,85
10122,151,50,299,132
10127,0,231,154,303
10130,194,48,316,158
10131,95,73,301,261
10133,200,127,298,263
10135,196,144,406,213
10136,171,60,343,153
10137,212,109,410,207
10138,337,263,500,342
10139,0,70,234,329
10141,236,55,366,150
10142,236,131,395,242
10145,127,226,406,328
10147,343,0,500,71
10150,33,256,185,334
10151,363,0,500,69
10154,100,37,292,124
10161,160,89,363,176
10163,133,174,206,341
10164,183,136,332,226
10167,319,0,500,261
10172,200,233,357,302
10173,191,48,354,117
10174,102,0,245,100
10175,216,53,395,121
10176,177,0,282,138
10177,0,118,107,225
10178,0,61,207,129
10181,254,114,372,203
10182,93,119,274,195
10185,138,110,270,208
10187,154,78,308,166
10188,112,46,245,145
10192,214,90,368,170
10193,200,138,350,226
10195,189,39,339,128
10196,207,100,357,189
10198,154,125,310,225
10201,167,165,337,262
10205,142,41,279,121
10206,265,63,366,203
10210,100,95,290,210
10211,91,53,274,137
10216,154,342,330,429
10217,136,107,272,198
10218,129,41,296,104
10219,0,82,122,160
10221,305,0,500,71
10222,135,62,240,165
10224,66,78,214,154
10226,281,224,428,313
10228,162,103,312,189
10229,200,62,296,188
10231,0,233,174,294
10232,145,54,370,149
10233,247,75,370,167
10234,19,417,196,500
10235,183,62,319,134
10238,55,75,169,217
10239,0,0,433,87
10241,229,40,363,126
10242,185,41,303,145
10251,250,89,390,176
10253,147,135,294,215
10254,0,0,500,55
10256,147,56,325,128
10257,238,0,361,109
10258,209,124,421,218
10259,191,77,323,156
10261,0,116,138,230
10268,174,282,299,400
10272,167,56,294,151
10274,183,41,359,106
10276,171,60,334,151
10279,258,127,379,214
10282,196,77,310,220
10285,91,0,285,108
10286,267,89,383,179
10288,152,0,308,110
10289,249,125,366,247
10290,169,196,316,273
10292,122,86,243,182
10293,87,44,325,117
10294,73,125,209,217
10295,160,5,343,121
10296,202,64,357,243
10297,46,30,155,102
10298,73,150,214,248
10299,139,140,277,238
10301,197,112,281,183
10302,247,23,368,113
10307,140,44,323,212
10308,178,342,450,400
10310,196,171,321,275
10312,171,87,321,183
10313,116,94,263,167
10316,149,79,301,152
10317,254,81,386,158
10318,167,121,363,212
10320,212,172,366,245
10323,212,133,363,203
10325,225,136,345,238
10327,157,127,246,245
10329,232,172,375,245
10332,102,86,256,153
10334,167,235,305,338
10337,125,236,285,304
10338,189,132,350,205
10339,212,208,366,289
10341,127,95,234,190
10342,310,110,446,214
10343,151,95,292,179
10351,185,167,325,242
10352,196,55,306,154
10355,80,41,227,129
10356,109,92,234,191
10358,180,35,310,112
10359,174,68,363,159
10361,203,148,330,244
10364,158,170,370,263
10366,88,46,188,156
10367,203,72,337,148
10369,84,98,287,229
10371,95,85,296,199
10374,198,139,337,236
10377,107,61,263,212
10380,305,127,419,263
10381,252,234,370,358
10383,189,89,301,172
10384,196,124,310,212
10385,283,116,390,238
10386,145,245,252,363
10387,147,65,330,177
10389,151,97,283,197
10390,238,90,336,189
10391,236,51,363,156
10392,0,0,500,70
10393,207,138,325,267
10396,220,53,350,140
10399,55,98,165,215
10400,80,63,283,214
10401,154,39,290,127
10408,138,81,238,187
10412,117,87,271,220
10415,191,95,301,190
10417,126,279,283,421
10419,176,94,296,242
10421,198,127,415,196
10422,216,48,330,191
10423,133,180,276,261
10425,189,75,294,191
10427,136,86,321,203
10431,75,174,313,272
10432,200,421,401,500
10434,121,205,235,321
